date,open,high,low,close,volume,unadjustedVolume,change,changePercent,vwap,label,changeOverTime,year,month,normalized_open,normalized_close,volume_bin
2016-09-14,104.4398,108.5701,104.3149,107.3598,112340318,112340318,3.6693,3.539,107.1236,"Sep 14, 16",0.55634287735514,2016,9,0.22673941803458322,0.24280789597537875,5.0
2016-09-15,109.3674,111.1636,109.012,111.0099,90613177,90613177,3.6501,3.4,110.4083,"Sep 15, 16",0.6092566042495081,2016,9,0.2573307515661638,0.2652934624852462,4.0
2016-09-16,110.5777,111.5478,109.5403,110.3855,79886911,79886911,-0.624352,-0.562,110.4439,"Sep 16, 16",0.6002049807123876,2016,9,0.2648444886741417,0.2614469958874101,3.0
2016-09-19,110.6449,111.5958,108.7814,109.0984,47023046,47023046,-1.2871,-1.166,109.7641,"Sep 19, 16",0.5815465171399536,2016,9,0.2652616770849954,0.2535181247181681,1.0
2016-09-20,108.5893,109.6171,108.0706,109.0888,34514269,34514269,-0.009606,-0.009,109.0709,"Sep 20, 16",0.5814073506025477,2016,9,0.2525001815887056,0.25345898621826546,1.0
2016-09-21,109.3578,109.4913,108.0044,109.0696,36003185,36003185,-0.01921,-0.018,108.6958,"Sep 21, 16",0.5811290175277353,2016,9,0.25727115322175614,0.2533407092184601,1.0
2016-09-22,109.838,110.4048,109.5019,110.0974,31073984,31073984,1.0278,0.942,110.051,"Sep 22, 16",0.5960285349387738,2016,9,0.26025231207431415,0.2596722248642894,1.0
2016-09-23,109.9053,110.2607,107.1485,108.2627,52481151,52481151,-1.8346,-1.666,108.6581,"Sep 23, 16",0.569431780128468,2016,9,0.26067012130125533,0.2483699950964327,2.0
2016-09-26,107.235,108.9159,107.1485,108.426,29869442,29869442,0.163294,0.151,108.3986,"Sep 26, 16",0.5717990609158028,2016,9,0.24409246931461284,0.24937596562081876,1.0
2016-09-27,108.5413,108.7142,107.9073,108.6278,24607412,24607412,0.201713,0.186,108.3996,"Sep 27, 16",0.574724457504193,2016,9,0.25220218986666737,0.25061910617085603,0.0
2016-09-28,109.2041,110.1166,108.9543,109.4538,29641085,29641085,0.826067,0.76,109.487,"Sep 28, 16",0.5866985783268412,2016,9,0.256316958895146,0.2557074812666481,1.0
2016-09-29,108.695,109.3097,107.3887,107.7537,35886990,35886990,-1.7002,-1.553,108.0553,"Sep 29, 16",0.5620530543430831,2016,9,0.2531563841932774,0.24523442254951,1.0
2016-09-30,108.0226,108.8967,107.3887,108.5893,36379106,36379106,0.83567,0.776,108.3921,"Sep 30, 16",0.5741663417031373,2016,9,0.24898201682039106,0.2503819361452047,1.0
2016-10-03,108.2627,108.5893,107.8497,108.0802,21701760,21701760,-0.509088,-0.469,108.1394,"Oct 3, 16",0.5667861662663213,2016,10,0.25047259624667007,0.24724574757224144,0.0
2016-10-04,108.5989,109.7996,108.1859,108.5413,29736835,29736835,0.461062,0.427,108.9918,"Oct 4, 16",0.5734705090161071,2016,10,0.2525597799331133,0.25008624364569143,1.0
2016-10-05,108.9255,109.1753,108.2435,108.5893,21453089,21453089,0.048026,0.044,108.6241,"Oct 5, 16",0.5741663417031373,2016,10,0.2545873652751488,0.2503819361452047,0.0
2016-10-06,109.2137,109.8284,108.6662,109.3962,28779313,28779313,0.806857,0.743,109.3604,"Oct 6, 16",0.5858635791024047,2016,10,0.2563765572395537,0.2553526502672321,0.0
2016-10-07,109.7996,110.0398,109.0312,109.5595,24358443,24358443,0.163291,0.149,109.5662,"Oct 7, 16",0.5882308598897394,2016,10,0.26001391869668355,0.25635862079161814,0.0
2016-10-10,110.4816,112.1433,110.1934,111.471,36235956,36235956,1.9115,1.745,111.4735,"Oct 10, 16",0.615940946999294,2016,10,0.26424788441397756,0.26813395855869626,1.0
2016-10-11,113.0559,114.0068,111.615,111.7111,64041043,64041043,0.240135,0.215,112.6061,"Oct 11, 16",0.6194215600858773,2016,10,0.28022955295654345,0.26961303708230355,2.0
2016-10-12,112.7197,113.3248,112.1433,112.7101,37586787,37586787,0.998966,0.894,112.7373,"Oct 12, 16",0.6339035778846975,2016,10,0.27814236927010033,0.27576713722842494,1.0
2016-10-13,112.1818,112.8061,111.154,112.3643,35192406,35192406,-0.345796,-0.307,111.9833,"Oct 13, 16",0.628890683235216,2016,10,0.27480299953500875,0.2736369191798476,1.0
2016-10-14,113.2288,113.5073,112.5083,112.9886,35652191,35652191,0.624352,0.556,112.9654,"Oct 14, 16",0.6379408571209053,2016,10,0.281302943971969,0.277482769751643,1.0
2016-10-17,112.7005,113.1903,112.1722,112.9118,23624896,23624896,-0.076842,-0.068,112.5993,"Oct 17, 16",0.6368275248216566,2016,10,0.27802317258128506,0.2770096617524216,0.0
2016-10-18,113.5169,113.5457,112.8157,112.8349,24553478,24553478,-0.076845,-0.068,113.2114,"Oct 18, 16",0.6357127428709767,2016,10,0.2830915151202863,0.2765359377271597,0.0
2016-10-19,112.6236,113.1135,109.3097,112.4987,20034594,20034594,-0.336189,-0.298,112.6573,"Oct 19, 16",0.6308390147589011,2016,10,0.27754576500993616,0.2744648581784849,0.0
2016-10-20,112.249,112.7485,111.7399,112.4411,24125801,24125801,-0.057633,-0.051,112.3263,"Oct 20, 16",0.6300040155344647,2016,10,0.27522018794586234,0.27411002717906896,0.0
2016-10-21,112.201,112.297,111.6919,111.9993,23192665,23192665,-0.44185,-0.393,111.9952,"Oct 21, 16",0.6235994555109224,2016,10,0.274922196223824,0.2713884241314649,0.0
2016-10-24,112.4795,113.0943,112.3835,113.0078,23538673,23538673,1.0086,0.901,112.7786,"Oct 24, 16",0.6382191901957174,2016,10,0.27665116902773373,0.2776010467514483,0.0
2016-10-25,113.296,113.6898,112.6812,113.5842,48128970,48128970,0.576325,0.51,113.1569,"Oct 25, 16",0.6465749810458075,2016,10,0.28172013238282256,0.281151820849771,2.0
2016-10-26,109.7996,111.1348,108.8391,111.0291,66134219,66134219,-2.555,-2.249,110.0884,"Oct 26, 16",0.6095349373243203,2016,10,0.26001391869668355,0.26541173948505153,3.0
2016-10-27,110.837,111.2885,109.5979,109.9629,34562045,34562045,-1.0662,-0.96,110.3265,"Oct 27, 16",0.5940787537636575,2016,10,0.26645426478923606,0.2588436698396115,1.0
2016-10-28,109.377,110.6641,108.9736,109.2329,37861662,37861662,-0.730013,-0.664,109.7224,"Oct 28, 16",0.5834962983150701,2016,10,0.2573903499105714,0.25434667974284614,1.0
2016-10-31,109.1657,109.7228,108.7334,109.06,26419398,26419398,-0.172895,-0.158,109.1879,"Oct 31, 16",0.5809898509903293,2016,10,0.2560785655175154,0.25328157071855745,0.0
2016-11-01,108.9832,109.2809,106.1688,107.0909,43825812,43825812,-1.9691,-1.806,107.3713,"Nov 1, 16",0.5524447646563384,2016,11,0.2549455761576823,0.24115140195206336,1.0
2016-11-02,107.0044,107.917,106.8411,107.1869,28331709,28331709,0.096056,0.09,107.4335,"Nov 2, 16",0.5538364300303991,2016,11,0.24266086741665394,0.24174278695108997,0.0
2016-11-03,107.1483,107.6118,105.7677,106.038,26932602,26932602,-1.1489,-1.072,106.4492,"Nov 3, 16",0.5371813847360402,2016,11,0.24355422176668123,0.23466526377003008,0.0
2016-11-04,104.7829,106.4435,104.3774,105.0822,30836997,30836997,-0.955821,-0.901,105.4591,"Nov 4, 16",0.5233256163555473,2016,11,0.22886943803106935,0.22877728687347074,1.0
2016-11-07,106.2794,106.6946,105.6808,106.598,32560000,32560000,1.5158,1.442,106.2619,"Nov 7, 16",0.5452994327513948,2016,11,0.23815995078170057,0.23811500959768572,1.0
2016-11-08,106.5015,107.8628,105.9125,107.2256,24254179,24254179,0.627556,0.589,106.9688,"Nov 8, 16",0.5543974451343174,2016,11,0.2395387833122152,0.24198118902882265,0.0
2016-11-09,106.0863,107.4766,104.3195,107.0518,59176361,59176361,-0.173784,-0.162,105.916,"Nov 9, 16",0.5518779509466948,2016,11,0.236961154916584,0.2409105357701681,2.0
2016-11-10,107.2545,107.2545,102.1761,104.0685,57134541,57134541,-2.9833,-2.787,104.4047,"Nov 10, 16",0.5086304997963239,2016,11,0.24421352845169086,0.2225326308993734,2.0
2016-11-11,103.4216,105.1112,102.8713,104.6864,34143898,34143898,0.617904,0.594,104.3535,"Nov 11, 16",0.5175878959904091,2016,11,0.220418268630846,0.22633905580456704,1.0
2016-11-14,103.9912,104.0868,100.4866,102.0603,51175504,51175504,-2.6261,-2.509,101.9024,"Nov 14, 16",0.4795185997526894,2016,11,0.2239544370657004,0.21016159595098405,2.0
2016-11-15,102.8906,103.9623,102.4941,103.4119,32264510,32264510,1.3517,1.324,103.3245,"Nov 15, 16",0.4991120884983205,2016,11,0.21712173520579747,0.2184878039164472,1.0
2016-11-16,103.0161,106.4242,102.9195,106.1925,58840522,58840522,2.7806,2.689,105.4055,"Nov 16, 16",0.5394210961974192,2016,11,0.21790085939571002,0.23561702400283865,2.0
2016-11-17,106.0187,106.5401,105.0726,106.1539,27632003,27632003,-0.03862,-0.036,105.7711,"Nov 17, 16",0.5388615307449323,2016,11,0.2365414832413801,0.23537923795114665,0.0
2016-11-18,105.9318,106.7235,105.8739,106.2601,28428917,28428917,0.106203,0.1,106.195,"Nov 18, 16",0.540401060564987,2016,11,0.23600199406127328,0.2360334576063199,0.0
2016-11-21,106.318,108.1235,106.2118,107.8724,29264571,29264571,1.6123,1.517,107.52,"Nov 21, 16",0.563773790592052,2016,11,0.23839958579150636,0.24596564545976488,0.0
2016-11-22,108.0848,108.5386,107.5538,107.94,25965534,25965534,0.067582,0.063,107.9758,"Nov 22, 16",0.5647537549596199,2016,11,0.2493681644268657,0.24638207906324616,0.0
2016-11-23,107.5152,107.66,106.5208,107.3897,27426394,27426394,-0.550321,-0.51,107.1074,"Nov 23, 16",0.5567763231331027,2016,11,0.2458319959920113,0.24299208776153391,0.0
2016-11-25,107.2931,108.0076,107.1194,107.9304,11475922,11475922,0.540666,0.503,107.6329,"Nov 25, 16",0.5646145884222139,2016,11,0.24445316346149665,0.24632294056334356,
2016-11-28,107.5828,108.5821,107.5442,107.718,27193983,27193983,-0.212404,-0.197,107.9259,"Nov 28, 16",0.5615355287821043,2016,11,0.24625166766721532,0.245014501252997,0.0
2016-11-29,106.9552,108.1621,106.2697,107.6118,28528750,28528750,-0.106202,-0.099,107.2929,"Nov 29, 16",0.5599959989620495,2016,11,0.2423554259015647,0.24436028159782375,0.0
2016-11-30,107.7469,108.3262,106.4628,106.7042,36162258,36162258,-0.907545,-0.843,107.0164,"Nov 30, 16",0.5468389625714496,2016,11,0.24727042686693365,0.238769229252859,1.0
2016-12-01,106.5546,107.1097,105.2657,105.7098,37086862,37086862,-0.994438,-0.932,106.0202,"Dec 1, 16",0.5324236287384698,2016,12,0.23986843665472007,0.23264346630460767,1.0
2016-12-02,105.4008,106.2891,105.0919,106.1056,26527997,26527997,0.395844,0.374,105.8263,"Dec 2, 16",0.5381613491036079,2016,12,0.23270546063622477,0.23508169737351137,0.0
2016-12-05,106.2022,106.2311,104.5126,105.3429,34324540,34324540,-0.762726,-0.719,105.3692,"Dec 5, 16",0.5271048576369811,2016,12,0.23768068076208904,0.23038326676145257,1.0
2016-12-06,105.7194,106.5497,105.4201,106.1539,26195462,26195462,0.810998,0.77,105.9173,"Dec 6, 16",0.5388615307449323,2016,12,0.23468338069125386,0.23537923795114665,0.0
2016-12-07,105.4877,107.3511,105.3912,107.1966,29998719,29998719,1.0427,0.982,106.5151,"Dec 7, 16",0.5539770462192366,2016,12,0.2332449498163316,0.24180254147703337,1.0
2016-12-08,107.0325,108.5483,106.7814,108.249,27068316,27068316,1.0524,0.982,108.0968,"Dec 8, 16",0.569233177882378,2016,12,0.2428353167372638,0.24828559952886328,0.0
2016-12-09,108.4324,110.7399,108.4324,110.0158,34402627,34402627,1.7668,1.632,109.9371,"Dec 9, 16",0.5948456193708223,2016,12,0.251526121147293,0.2591695476151168,1.0
2016-12-12,109.3786,111.0295,108.6062,109.3882,26374377,26374377,-0.627559,-0.57,109.0657,"Dec 12, 16",0.5857476069878996,2016,12,0.2574002829679728,0.25530336818397986,0.0
2016-12-13,109.9096,111.9178,109.8227,111.213,43733811,43733811,1.8247,1.668,111.2668,"Dec 13, 16",0.6122008463065054,2016,12,0.2606968163930213,0.26654461137381197,1.0
2016-12-14,111.0681,112.1881,111.0102,111.213,34031834,34031834,0.0,0.0,111.5953,"Dec 14, 16",0.6122008463065054,2016,12,0.2678889707676329,0.26654461137381197,1.0
2016-12-15,111.3964,112.6998,111.2516,111.8212,46524544,46524544,0.608248,0.547,112.0467,"Dec 15, 16",0.6210176263117534,2016,12,0.2699271099831573,0.27029128175306233,1.0
2016-12-16,112.4488,112.4777,111.6523,111.966,44351134,44351134,0.144823,0.13,112.0555,"Dec 16, 16",0.6231167215842949,2016,12,0.27646057848884675,0.2711832874599275,1.0
2016-12-19,111.8019,113.3274,111.7536,112.6129,27779423,27779423,0.646865,0.578,112.721,"Dec 19, 16",0.6324945166934609,2016,12,0.27244451921829327,0.2751683599169104,0.0
2016-12-20,112.7095,113.4432,112.6515,112.9122,21424965,21424965,0.299297,0.266,112.9698,"Dec 20, 16",0.6368333234273817,2016,12,0.2780790460291672,0.27701212585658425,0.0
2016-12-21,112.7674,113.3467,112.7481,113.0184,23783165,23783165,0.106203,0.094,113.0258,"Dec 21, 16",0.6383728532474365,2016,12,0.27843849854387587,0.2776663455117575,0.0
2016-12-22,112.3329,112.4874,111.6474,112.275,26085854,26085854,-0.743414,-0.658,112.0833,"Dec 22, 16",0.6275961445070533,2016,12,0.27574105264334176,0.2730868079255447,0.0
2016-12-23,111.5992,112.4971,111.5992,112.4971,14249484,14249484,0.222058,0.198,112.2917,"Dec 23, 16",0.6308158203360001,2016,12,0.27118612500876904,0.2744550017618345,0.0
2016-12-27,112.4971,113.7329,112.4681,113.2115,18296855,18296855,0.714453,0.635,113.3734,"Dec 27, 16",0.6411721301613027,2016,12,0.2767604326591478,0.278855891796258,0.0
2016-12-28,113.4625,113.942,112.1881,112.7288,20905892,20905892,-0.48274,-0.426,113.0507,"Dec 28, 16",0.6341746627023532,2016,12,0.28275379116864285,0.27588233409802704,0.0
2016-12-29,112.4295,113.0662,112.3812,112.6998,15039519,15039519,-0.028962,-0.026,112.6653,"Dec 29, 16",0.6337542637872723,2016,12,0.2763407609839439,0.27570368654623767,0.0
2016-12-30,112.6226,113.1536,111.4447,111.8212,30586265,30586265,-0.878583,-0.78,111.9539,"Dec 30, 16",0.6210176263117534,2016,12,0.2775395568490604,0.27029128175306233,1.0
2017-01-03,111.8019,112.3136,110.7978,112.1398,28781865,28781865,0.318607,0.285,111.5923,"Jan 3, 17",0.6256362157719175,2017,1,0.27244451921829327,0.27225394071858205,0.0
2017-01-04,111.8502,112.4874,111.7536,112.0143,21118116,21118116,-0.125511,-0.112,112.1146,"Jan 4, 17",0.6238169032256194,2017,1,0.27274437338859425,0.27148082803756285,0.0
2017-01-05,111.9178,112.8294,111.8116,112.5839,22193587,22193587,0.569629,0.509,112.4277,"Jan 5, 17",0.6320741177783801,2017,1,0.27316404506379816,0.2749897123651211,0.0
2017-01-06,112.7481,114.0804,112.4488,113.8391,31751900,31751900,1.2551,1.115,113.6546,"Jan 6, 17",0.6502701425442252,2017,1,0.27831868103897295,0.28272207122739496,1.0
2017-01-09,113.8777,115.3066,113.868,114.8818,33561948,33561948,1.0427,0.916,114.8619,"Jan 9, 17",0.6653856580185293,2017,1,0.28533141956427405,0.28914537475328156,1.0
2017-01-10,114.6694,115.2583,114.2156,114.9976,24462051,24462051,0.115856,0.101,114.8478,"Jan 10, 17",0.6670643543759903,2017,1,0.29024642052964306,0.28985873290835756,0.0
2017-01-11,114.6404,115.7893,114.5052,115.6155,27588593,27588593,0.617904,0.537,115.1208,"Jan 11, 17",0.6760217505700753,2017,1,0.29006638386424494,0.29366515781355107,0.0
2017-01-12,114.7901,115.1811,114.1287,115.1328,27086220,27086220,-0.482736,-0.418,114.7133,"Jan 12, 17",0.6690242831111259,2017,1,0.2909957455473518,0.29069160011532014,0.0
2017-01-13,114.9976,115.49,114.708,114.93,26111948,26111948,-0.202751,-0.176,114.9517,"Jan 13, 17",0.6660843900084225,2017,1,0.2922839389290799,0.28944229930487625,0.0
2017-01-17,114.2542,116.0886,114.1384,115.8569,34439843,34439843,0.926855,0.806,115.6055,"Jan 17, 17",0.6795212091252657,2017,1,0.28766879213401186,0.2951522446756869,1.0
2017-01-18,115.8569,116.3396,115.5769,115.8472,23712961,23712961,-0.009654,-0.008,115.8759,"Jan 18, 17",0.6793805929364284,2017,1,0.29761861156965275,0.29509249014974365,0.0
2017-01-19,115.2776,115.9438,115.2487,115.6445,25597291,25597291,-0.202749,-0.175,115.6471,"Jan 19, 17",0.6764421494851561,2017,1,0.2940222239743032,0.2938438053653404,0.0
2017-01-20,116.2914,116.2914,115.6007,115.8569,32597892,32597892,0.212403,0.184,115.8618,"Jan 20, 17",0.6795212091252657,2017,1,0.30031605747018686,0.2951522446756869,1.0
2017-01-23,115.8569,116.6389,115.6348,115.9341,22050218,22050218,0.077237,0.067,115.9791,"Jan 23, 17",0.6806403400302397,2017,1,0.29761861156965275,0.2956278167790709,0.0
2017-01-24,115.4224,115.9535,115.3742,115.8279,23211038,23211038,-0.1062,-0.092,115.8129,"Jan 24, 17",0.6791008102101849,2017,1,0.2949211656691187,0.29497359712389765,0.0
2017-01-25,116.2624,117.8844,116.1272,117.672,32586673,32586673,1.8441,1.592,117.2972,"Jan 25, 17",0.7058338322550342,2017,1,0.30013602080478874,0.30633373333957575,1.0
2017-01-26,117.4692,118.2127,117.4017,117.7299,26337576,26337576,0.05793,0.049,117.7043,"Jan 26, 17",0.7066731804337646,2017,1,0.3076280293497014,0.3066904124171137,0.0
2017-01-27,117.923,118.1258,117.4017,117.7396,20562944,20562944,0.009654,0.008,117.7205,"Jan 27, 17",0.706813796622602,2017,1,0.3104452927551384,0.306750166943057,0.0
2017-01-30,116.7548,117.4306,116.4941,117.4306,30377503,30377503,-0.30895,-0.262,116.9968,"Jan 30, 17",0.7023343736998438,2017,1,0.30319291922003155,0.3048466464774399,1.0
2017-01-31,116.9672,117.1989,116.4555,117.1603,49200993,49200993,-0.270335,-0.23,116.8812,"Jan 31, 17",0.698415965881004,2017,1,0.304511532590051,0.30318152808955545,2.0
2017-02-01,122.6442,125.9847,122.6249,124.3048,111985040,111985040,7.1445,6.098,124.1191,"Feb 1, 17",0.8019863123911855,2017,2,0.3397552618819543,0.34719350856399406,5.0
2017-02-02,123.5566,124.9227,123.3683,124.0924,33710411,33710411,-0.212406,-0.171,123.9718,"Feb 2, 17",0.7989072527510759,2017,2,0.34541958786503213,0.3458850692536475,1.0
2017-02-03,123.88,124.7296,123.7352,124.6234,24507301,24507301,0.531012,0.428,124.2844,"Feb 3, 17",0.8066049018513498,2017,2,0.34742730709226505,0.34915616752951384,0.0
2017-02-06,124.6717,125.9944,124.4496,125.7916,26845924,26845924,1.1682,0.937,125.5927,"Feb 6, 17",0.8235397298719522,2017,2,0.3523423080576341,0.35635258373641976,0.0
2017-02-07,126.033,127.5295,125.9461,126.9888,38183841,38183841,1.1972,0.952,126.972,"Feb 7, 17",0.8408949568076355,2017,2,0.3607934774578575,0.36372764749511494,1.0
2017-02-08,126.815,127.655,126.6895,127.4812,23004072,23004072,0.49239,0.388,127.1229,"Feb 8, 17",0.8480330404554225,2017,2,0.36564825926273126,0.3667609597192893,0.0
2017-02-09,127.6558,128.4266,127.1418,128.4024,28349859,28349859,0.921194,0.723,127.9418,"Feb 9, 17",0.8613872294406809,2017,2,0.37086808092710194,0.3724357916057828,0.0
2017-02-10,128.4412,128.9066,128.0436,128.1115,20065458,20065458,-0.290897,-0.227,128.3403,"Feb 10, 17",0.8571701934269905,2017,2,0.37574397047895347,0.3706437718535238,0.0
2017-02-13,129.0424,129.7599,128.7224,129.246,23035421,23035421,1.1345,0.886,129.4303,"Feb 13, 17",0.8736164889152404,2017,2,0.3794763167974829,0.37763258728472976,0.0
2017-02-14,129.4205,130.9914,129.2072,130.9235,33226223,33226223,1.6775,1.298,130.2681,"Feb 14, 17",0.8979343916755214,2017,2,0.3818236224246221,0.3879664241166802,1.0
2017-02-15,131.4084,132.1356,130.5357,131.3987,35623100,35623100,0.475133,0.363,131.3096,"Feb 15, 17",0.9048231352771224,2017,2,0.3941648254296203,0.3908937798618623,1.0
2017-02-16,131.5538,131.7768,130.7488,131.2387,22584555,22584555,-0.159993,-0.122,131.1488,"Feb 16, 17",0.9025036929870212,2017,2,0.39506749202096125,0.38990813819681786,0.0
2017-02-17,131.0011,131.7089,131.0011,131.6023,22198197,22198197,0.363624,0.277,131.3299,"Feb 17, 17",0.9077746255912768,2017,2,0.39163624150490794,0.3921480088806315,0.0
2017-02-21,132.0968,132.601,131.8544,132.5526,24507156,24507156,0.950266,0.722,132.2773,"Feb 21, 17",0.9215506631430472,2017,2,0.3984385233765194,0.398002104344955,0.0
2017-02-22,132.2907,132.9598,131.9805,132.9501,20836932,20836932,0.397561,0.3,132.5379,"Feb 22, 17",0.9273130275825175,2017,2,0.3996422857703365,0.4004508078565497,0.0
2017-02-23,133.2119,133.3089,132.1647,132.3877,20788186,20788186,-0.562403,-0.423,132.545,"Feb 23, 17",0.9191601879328114,2017,2,0.40536124356912145,0.3969862774039184,0.0
2017-02-24,131.7865,132.5138,131.1756,132.5138,21776585,21776585,0.126055,0.095,131.8669,"Feb 24, 17",0.9209881983876976,2017,2,0.3965121310567593,0.3977630862411816,0.0
2017-02-27,132.9792,133.2653,132.1453,132.7756,20257426,20257426,0.261809,0.198,132.8193,"Feb 27, 17",0.9247833858348758,2017,2,0.40391660453332323,0.3993758424156106,0.0
2017-02-28,132.921,133.2653,132.5526,132.8338,23482860,23482860,0.05818,0.044,132.8931,"Feb 28, 17",0.9256270829679002,2017,2,0.4035552895703518,0.3997343695712705,0.0
2017-03-01,133.7064,135.8979,133.4204,135.5488,36414585,36414585,2.715,2.044,135.123,"Mar 1, 17",0.9649851193280576,2017,3,0.40843117912220334,0.41645947657499377,1.0
2017-03-02,135.7524,136.0226,134.5501,134.744,26210984,26210984,-0.804819,-0.594,135.1574,"Mar 2, 17",0.9533183246088476,2017,3,0.4211330762740853,0.41150169899982014,0.0
2017-03-03,134.5694,135.5876,134.3852,135.5391,21571121,21571121,0.795123,0.59,135.1686,"Mar 3, 17",0.96484450313922,2017,3,0.41378882195801675,0.4163997220490504,0.0
2017-03-06,135.1367,135.5294,134.3909,135.1125,21750044,21750044,-0.426651,-0.315,134.8976,"Mar 6, 17",0.9586602901332376,2017,3,0.41731071162285666,0.41377175495962576,0.0
2017-03-07,134.8409,135.733,134.5791,135.287,17446297,17446297,0.174539,0.129,135.2461,"Mar 7, 17",0.9611899318808792,2017,3,0.41547433763579583,0.4148467204005648,0.0
2017-03-08,134.7343,135.5585,134.6082,134.7828,18707236,18707236,-0.504223,-0.373,135.0019,"Mar 8, 17",0.9538807893641974,2017,3,0.4148125476864357,0.41174071710359345,0.0
2017-03-09,134.5307,134.5791,132.8919,134.4725,22155904,22155904,-0.310291,-0.23,134.1301,"Mar 9, 17",0.949382520972832,2017,3,0.4135485661321233,0.40982918829944776,0.0
2017-03-10,135.0252,135.129,134.4337,134.9185,19612801,19612801,0.446042,0.332,134.8544,"Mar 10, 17",0.9558479663564894,2017,3,0.41661850168520537,0.4125766644407592,0.0
2017-03-13,134.6373,135.1997,134.6082,134.9767,17421717,17421717,0.058181,0.043,134.9039,"Mar 13, 17",0.9566916634895136,2017,3,0.41421035608148343,0.4129351915964191,0.0
2017-03-14,135.0737,135.413,134.6276,134.7731,15309065,15309065,-0.20363,-0.151,134.8887,"Mar 14, 17",0.95374017317536,2017,3,0.4169195974876815,0.4116809625776501,0.0
2017-03-15,135.1803,136.4798,134.807,136.1985,25691774,25691774,1.4254,1.058,135.7257,"Mar 15, 17",0.9744035046773002,2017,3,0.41758138743704143,0.4204617977611149,0.0
2017-03-16,136.4506,136.7415,136.0045,136.4215,19231998,19231998,0.223023,0.164,136.3593,"Mar 16, 17",0.9776362273691293,2017,3,0.42546761419756735,0.42183553583177075,0.0
2017-03-17,136.7221,136.7221,135.6458,135.7427,43884952,43884952,-0.678763,-0.498,136.2106,"Mar 17, 17",0.9677959934533744,2017,3,0.4271531298753464,0.4176539510678196,1.0
2017-03-20,136.1403,137.2069,135.9754,137.1681,21542038,21542038,1.4254,1.05,136.7633,"Mar 20, 17",0.9884593249553144,2017,3,0.42354122187780724,0.4264347862512845,0.0
2017-03-21,137.7984,138.4675,135.4906,135.5973,39529912,39529912,-1.5708,-1.145,136.8538,"Mar 21, 17",0.9656882002722444,2017,3,0.43383497342596733,0.41675824920471033,1.0
2017-03-22,135.6021,137.3039,135.5197,137.1293,25860165,25860165,1.5321,1.13,136.5874,"Mar 22, 17",0.9878968601999648,2017,3,0.42019998969445305,0.42619576814751114,0.0
2017-03-23,136.9742,137.2888,136.3439,136.6445,20346301,20346301,-0.484831,-0.354,136.7219,"Mar 23, 17",0.9808689500609576,2017,3,0.42871820723213494,0.42320927390242635,0.0
2017-03-24,137.2069,137.4396,136.0918,136.373,22395563,22395563,-0.271504,-0.199,136.7961,"Mar 24, 17",0.976933146424942,2017,3,0.430162846267933,0.421536763202054,0.0
2017-03-27,135.1609,136.9354,134.4143,136.6057,23575094,23575094,0.232717,0.171,136.1362,"Mar 27, 17",0.9803064853056084,2017,3,0.417460949116051,0.4229702557986532,0.0
2017-03-28,136.6348,139.6699,136.3536,139.4371,33374805,33374805,2.8314,2.073,138.5085,"Mar 28, 17",1.0213519159318138,2017,3,0.4266111574308893,0.44041241711369616,1.0
2017-03-29,139.3208,140.1062,138.8456,139.7474,29189955,29189955,0.310291,0.223,139.4699,"Mar 29, 17",1.025850184323179,2017,3,0.4432862775432817,0.44232394591784185,0.0
2017-03-30,139.8153,140.1159,139.1462,139.5632,21207252,21207252,-0.184235,-0.132,139.6061,"Mar 30, 17",1.0231799263867,2017,3,0.44635621309636375,0.4411892259509594,0.0
2017-03-31,139.3596,139.8929,138.6711,139.3014,19661651,19661651,-0.261809,-0.188,139.4492,"Mar 31, 17",1.019384738939522,2017,3,0.44352715418526273,0.4395764697765304,0.0
2017-04-03,139.3499,139.7474,138.7099,139.3402,19985714,19985714,0.038785,0.028,139.2831,"Apr 3, 17",1.0199472036948716,2017,4,0.4434669350247674,0.4398154878803037,0.0
2017-04-04,138.9038,140.4941,138.8263,140.3777,19891354,19891354,1.0375,0.745,139.8851,"Apr 4, 17",1.0349873372947476,2017,4,0.4406974744580741,0.44620675805207644,0.0
2017-04-05,139.8444,141.0468,139.4468,139.6505,27717854,27717854,-0.727244,-0.518,140.4,"Apr 5, 17",1.0244454720862366,2017,4,0.44653687057784947,0.44172701668444925,0.0
2017-04-06,139.9123,140.1353,139.0978,139.3014,21149034,21149034,-0.349079,-0.25,139.5618,"Apr 6, 17",1.019384738939522,2017,4,0.44695840470131604,0.4395764697765304,0.0
2017-04-07,139.3693,139.8056,138.9232,138.9911,16658543,16658543,-0.310291,-0.223,139.3477,"Apr 7, 17",1.0148864705481564,2017,4,0.44358737334575804,0.43766494097238473,0.0
2017-04-10,139.2432,139.5139,138.5644,138.8263,18933397,18933397,-0.164843,-0.119,139.0166,"Apr 10, 17",1.0124974449893522,2017,4,0.4428045242593199,0.436649730057389,0.0
2017-04-11,138.6032,139.0008,135.8106,137.333,30379376,30379376,-1.4933,-1.076,137.1332,"Apr 11, 17",0.99084980016555,2017,4,0.43883130129880926,0.42745061319232086,1.0
2017-04-12,137.3039,137.8372,136.7318,137.4978,20350000,20350000,0.164841,0.12,137.2451,"Apr 12, 17",0.9932388257243548,2017,4,0.43076503787288545,0.42846582410731676,0.0
